,,Depth (cm),,,,,,,,,,,,,,,,,
,Capsella rubella,0,8,22,5,0,35,15,0,0,0,0,0,0,0,11,0,8,0
,Eutremeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eutrema,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Eutrema salsugineum,0,6,17,0,0,93,116,0,0,0,0,0,0,0,29,0,16,0
,Physarieae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Physaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Physaria fendleri,0,0,0,0,0,98,0,0,0,0,0,0,0,0,13,0,0,0
,Caricaceae,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
,Carica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carica papaya,0,5,31,0,0,362,79,0,0,0,0,0,0,0,86,0,31,7
,Vasconcellea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vasconcellea monoica,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Cleomaceae,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
,Tarenaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tarenaya hassleriana,6,16,20,11,0,189,83,0,0,0,0,0,0,0,42,0,18,0
,Crossosomatales,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Staphyleaceae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Staphylea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Staphylea holocarpa,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Geraniales,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
,Geraniaceae,0,0,0,0,0,10,6,0,0,0,0,0,0,0,13,0,0,5
,Erodium,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Geranium,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0
,Pelargonium,0,0,0,0,0,110,29,0,0,0,0,0,0,0,26,0,8,0
,Malvales,0,0,1,1,1,8,1,0,0,0,0,0,0,0,9,0,1,0
,Dipterocarpaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dipterocarpoideae,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Malvaceae,6,25,15,7,8,627,57,4,5,0,0,0,0,0,114,0,28,20
,Byttnerioideae,4,11,11,4,0,185,11,0,0,0,0,0,0,0,29,0,15,9
,Herrania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Herrania umbratica,0,0,5,0,0,113,9,0,0,0,0,0,0,0,14,0,7,0
,Theobroma,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Theobroma cacao,12,47,77,23,0,1641,253,0,0,0,0,0,0,0,341,0,114,20
,Grewioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Apeibeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Corchorus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0
,Corchorus capsularis,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0
,Corchorus olitorius,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
,Helicteroideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Durio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Durio zibethinus,0,30,25,12,0,440,37,0,0,0,0,0,0,0,70,0,23,8
,Malvoideae,5,15,33,21,5,964,147,3,0,0,0,0,0,0,208,0,57,14
,Gossypioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gossypioides kirkii,24,78,134,74,0,1586,407,0,0,0,0,0,0,0,409,0,99,16
,Gossypium,23,58,107,37,12,1677,659,6,0,0,0,0,0,0,400,0,110,28
,Gossypium arboreum,0,0,0,0,0,39,11,0,0,0,0,0,0,0,16,0,0,0
,Gossypium exiguum,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0
,Gossypium hirsutum,6,12,46,16,18,528,267,0,0,0,0,0,0,0,155,0,53,6
,Gossypium raimondii,12,58,129,63,0,1167,468,0,0,0,0,0,0,0,341,0,107,16
,Gossypium turneri,18,59,148,34,0,1634,599,5,0,0,0,0,0,0,459,0,138,37
,Hibiscus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Hibiscus cannabinus,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Thymelaeaceae,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Myrtales,0,2,4,1,0,40,29,0,0,0,0,0,0,0,17,0,5,0
,Lythraceae,0,0,0,0,0,13,6,0,0,0,0,0,0,0,8,0,0,0
,Lagerstroemia,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Lagerstroemia indica,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Punica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Punica granatum,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Melastomataceae,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Myrtaceae,0,0,1,0,1,32,3,0,0,0,0,0,0,0,7,0,1,0
,Myrtoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eucalypteae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eucalyptus,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
,Eucalyptus grandis,0,25,28,10,9,220,70,0,0,0,0,0,0,0,64,0,26,0
,Melaleuceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Melaleuca,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,6,0
,Melaleuca armillaris,0,0,0,0,0,47,0,0,0,0,0,0,0,0,10,0,0,0
,Onagraceae,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Ludwigioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ludwigia,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
,Vochysiaceae,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Sapindales,2,4,6,3,0,13,8,2,3,0,0,0,0,0,2,6,6,2
,Aceraceae,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Anacardiaceae,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0
,Mangifera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mangifera indica,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0
,Meliaceae,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Rutaceae,2,3,9,10,2,410,31,9,4,0,0,0,0,0,89,45,46,14
,Amyridoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zanthoxylum,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Aurantioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Citrus,13,33,35,25,5,456,45,20,9,0,0,0,0,0,80,135,39,16
,Citrus cavaleriei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
,Citrus clementina,0,0,0,0,0,59,5,0,0,0,0,0,0,0,7,28,0,0
,Citrus sinensis,0,15,12,0,0,141,33,15,10,0,0,0,0,0,26,107,9,0
,Citrus trifoliata,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0
,Sapindaceae,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0
,Dimocarpus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dimocarpus longan,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
,rosids incertae sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vitales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vitaceae,0,0,1,0,0,25,4,0,0,0,0,0,0,0,2,0,1,1
,Viteae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vitis,0,0,1,0,0,12,0,0,0,0,0,0,0,0,5,0,1,1
,Vitis riparia,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Vitis vinifera,31,78,156,79,12,4826,449,8,0,0,0,0,0,0,944,0,258,72
,Santalales,0,0,0,0,0,590,19,0,0,0,0,0,0,0,103,0,34,6
,Loranthaceae,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Lorantheae,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Olacaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Olax,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Opiliaceae,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
,Viscaceae,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Phoradendron,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
,Ximeniaceae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Ximenia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Ximenia caffra,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Saxifragales,0,0,0,0,0,9,9,0,0,0,0,0,0,0,12,0,0,0
,Cynomoriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cynomorium,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Cynomorium coccineum,0,0,0,0,0,55,88,0,0,0,0,0,0,0,22,0,5,0
,Haloragaceae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Myriophyllum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Myriophyllum spicatum,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
,Hamamelidaceae,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Paeoniaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Paeonia,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Saxifragaceae,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0
,Liliopsida,3,14,33,15,4,820,1170,3,3,0,0,0,0,0,350,1,76,13
,Alismatales,5,10,9,1,5,33,22,0,0,0,0,0,0,0,16,0,2,5
,Araceae,5,1,4,1,0,10,8,0,0,0,0,0,0,0,5,0,4,0
,Aroideae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
,Colocasieae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
,Alocasia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alocasia longiloba,0,0,0,0,0,12,23,0,0,0,0,0,0,0,5,0,0,0
,Lemnoideae,0,0,0,0,0,8,9,0,0,0,0,0,0,0,3,0,0,0
,Spirodela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Spirodela polyrhiza,13,36,54,11,7,273,98,0,0,0,0,0,0,0,67,0,30,0
,Butomaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Butomus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Butomus umbellatus,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Hydrocharitaceae,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Potamogetonaceae,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
,Potamogeton,0,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
,Potamogeton perfoliatus,0,0,11,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
,Stuckenia,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
,Stuckenia pectinata,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
,Zosteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zostera,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Zostera marina,0,58,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10
,Petrosaviidae,6,21,111,34,21,3256,4908,8,8,0,0,0,0,0,1445,3,380,50
,Asparagales,9,12,5,10,0,290,44,0,0,0,0,0,0,0,165,0,6,4
,Amaryllidaceae,0,0,0,0,0,20,22,0,0,0,0,0,0,0,2,0,5,0
,Allioideae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Allieae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Allium,0,0,0,0,0,23,8,0,0,0,0,0,0,0,5,0,0,0
,Allium cepa,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
,Amaryllidoideae,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0
,Crinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Crinum americanum,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Asparagaceae,0,2,6,0,0,7,3,0,0,0,0,0,0,0,6,0,1,0
,Agavoideae,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Asparagoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Asparagus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Asparagus officinalis,0,17,27,0,0,209,94,0,0,0,0,0,0,0,33,0,16,0
,Nolinoideae,0,0,0,0,0,6,3,0,0,0,0,0,0,0,2,0,0,0
,Polygonatum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
,Polygonatum cyrtonema,0,0,0,0,0,7,18,0,0,0,0,0,0,0,7,0,0,0
,Hyacinthaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hyacinthoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hyacintheae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Hypoxidaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hypoxis,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Hypoxis filiformis,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Iridaceae,0,0,0,0,0,129,6,0,0,0,0,0,0,0,71,0,0,0
,Crocoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Croceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Crocus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
,Crocus sativus,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Crocus vernus,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
,Iridoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Irideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iris,0,0,0,0,0,603,29,0,0,0,0,0,0,0,378,0,0,0
,Iris brevicaulis,0,0,0,0,0,104,0,0,0,0,0,0,0,0,50,0,0,0
,Iris ensata,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Iris fulva,0,0,0,0,0,92,0,0,0,0,0,0,0,0,48,0,0,0
,Iris gatesii,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0
,Iris missouriensis,0,0,0,0,0,17,0,0,0,0,0,0,0,0,11,0,0,0
,Iris pseudacorus,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Iris sanguinea,0,0,0,0,0,65,0,0,0,0,0,0,0,0,28,0,0,0
,Iris sp. Qiu 95091,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Iris virginica,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0
,Iris x hollandica,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Orchidaceae,2,3,4,0,0,17,16,0,0,0,0,0,0,0,13,0,3,0
,Apostasioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Apostasia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Apostasia odorata,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
,Cypripedioideae,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Epidendroideae,5,8,14,6,0,318,53,0,0,0,0,0,0,0,81,0,23,6
,Cymbidieae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Cymbidiinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cymbidium,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Oncidiinae,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
,Erycina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Erycina pusilla,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0
,Malaxideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dendrobiinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dendrobium,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Maxillarieae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Vandeae,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
,Aeridinae,0,0,0,0,0,8,3,0,0,0,0,0,0,0,1,0,0,0
,Phalaenopsis,0,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0
,Phalaenopsis aphrodite,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Phalaenopsis equestris,0,10,9,0,0,110,27,0,0,0,0,0,0,0,19,0,7,0
,Orchidoideae,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0
,Vanilloideae,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Pogoniinae,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,commelinids,9,28,84,25,35,4174,7309,5,10,0,0,0,0,0,1585,0,584,62
,Arecales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arecaceae,12,12,13,8,15,139,93,0,0,0,0,0,0,0,41,0,12,5
,Arecoideae,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0
,Cocoseae,0,0,5,10,0,3,0,0,0,0,0,0,0,0,0,0,1,0
,Attaleinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cocos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cocos nucifera,0,0,0,0,0,16,5,0,0,0,0,0,0,0,9,0,0,0
,Elaeidinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elaeis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Elaeis guineensis,0,17,34,0,0,148,96,0,0,0,0,0,0,0,48,0,10,0
,Coryphoideae,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
,Phoeniceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phoenix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phoenix dactylifera,0,17,22,9,0,285,254,0,0,0,0,0,0,0,73,0,33,5
,Commelinales,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0
,Poales,4,16,63,24,14,2746,5016,1,11,1,0,0,0,0,1127,3,414,40
,Bromeliaceae,0,0,1,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0
,Bromelioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ananas,8,20,25,18,10,168,129,0,0,0,0,0,0,0,44,0,14,4
,Ananas comosus,26,67,134,58,13,1084,589,0,0,0,0,0,0,0,362,0,91,11
,Cyperaceae,0,2,23,4,1,59,8,0,0,0,0,0,0,0,27,0,5,2
,Cyperoideae,0,5,27,6,1,71,20,0,0,0,0,0,0,0,38,0,4,2
,Cariceae,0,0,1,5,0,33,4,1,0,0,0,0,0,0,22,0,7,2
,Carex,0,8,133,23,7,748,89,5,0,0,0,0,0,0,444,0,39,13
,Carex acutiformis,0,0,7,0,0,35,0,0,0,0,0,0,0,0,27,0,0,0
,Carex flacca,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,0
,Carex neurocarpa,0,0,5,0,0,40,8,0,0,0,0,0,0,0,30,0,0,0
,Carex nigra,0,0,6,0,0,48,11,0,0,0,0,0,0,0,35,0,0,0
,Carex pallescens,0,0,0,0,0,21,0,0,0,0,0,0,0,0,13,0,0,0
,Carex parvula,0,0,14,0,0,102,12,0,0,0,0,0,0,0,80,0,0,0
,Carex pleurocaula,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Carex scabrifolia,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Carex siderosticta,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0
,Eleocharideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eleocharis,0,0,0,0,0,17,6,0,0,0,0,0,0,0,5,0,0,0
,Schoeneae,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mapanioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hypolytreae,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hypolytrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hypolytrum nemorum,0,0,31,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Joinvilleaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Joinvillea,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0
,Joinvillea ascendens,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0
,Poaceae,41,163,562,144,268,74136,140692,28,80,6,0,0,0,6,31033,9,10284,1039
,Anomochlooideae,0,0,0,0,0,10,15,0,0,0,0,0,0,0,9,0,0,0
,BOP clade,23,116,219,38,89,22628,43025,12,48,0,0,0,0,0,9309,4,3060,288
,Bambusoideae,0,14,29,6,16,4663,8388,8,13,0,0,0,0,0,2097,0,625,68
,Arundinarodae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arundinarieae,0,4,0,9,4,92,140,0,5,0,0,0,0,0,44,0,19,2
,Arundinariinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arundinaria,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0
,Arundinaria fargesii,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0
,Arundinaria gigantea,0,0,0,0,0,12,54,0,0,0,0,0,0,0,7,0,0,0
,Arundinaria tecta,0,0,0,0,0,19,18,0,0,0,0,0,0,0,9,0,0,0
,Bergbambos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bergbambos tessellata,0,0,0,0,0,8,23,0,0,0,0,0,0,0,6,0,0,0
,Fargesia,0,5,17,0,2,1243,2444,0,0,0,0,0,0,0,525,0,161,13
,Fargesia edulis,0,8,16,0,5,1659,3111,0,0,0,0,0,0,0,647,0,183,26
,Fargesia robusta,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0
,Ferrocalamus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ferrocalamus rimosivaginus,0,5,14,5,8,2957,5269,0,0,0,0,0,0,0,1293,0,424,41
,Indosasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Indosasa hispida,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Kuruna,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Kuruna debilis,0,0,0,0,0,17,34,0,0,0,0,0,0,0,13,0,0,0
,Phyllostachys,0,0,0,0,1,9,12,0,0,0,0,0,0,0,2,0,3,0
,Phyllostachys aurea,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0
,Phyllostachys edulis,0,13,21,5,11,2054,4293,0,0,0,0,0,0,0,838,0,256,21
,Phyllostachys praecox,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0
,Pleioblastus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Pleioblastus fortunei,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0
,Bambusodae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bambuseae,0,0,0,0,0,59,63,0,0,0,0,0,0,0,36,0,4,0
,Bambusinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bambusa,0,0,0,0,0,7,7,0,0,0,0,0,0,0,9,0,8,0
,Bambusa emeiensis,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
,Bambusa multiplex,0,0,0,0,0,10,37,0,0,0,0,0,0,0,0,0,0,0
,Bambusa oldhamii,0,0,24,0,7,2837,4734,0,0,0,0,0,0,0,1221,0,401,41
,Bambusa ventricosa,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0
,Dendrocalamus,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
,Dendrocalamus latiflorus,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
,Chusqueinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chusquea,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0
,Chusquea coronalis,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
,Chusquea leptophylla,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Guaduinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Otatea,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Otatea acuminata,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Olyreae,0,0,0,0,0,48,76,0,0,0,0,0,0,0,26,0,7,0
,Parianinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eremitis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Eremitis parviflora,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
,Pariana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pariana radiciflora,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
,Oryzoideae,0,0,0,0,0,7,13,0,0,0,0,0,0,0,1,0,1,0
,Oryzeae,0,1,1,1,0,87,124,0,0,0,0,0,0,0,38,0,12,2
,Oryzinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Leersia,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
,Leersia tisserantii,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
,Oryza,16,31,99,28,50,8621,16161,15,17,0,0,0,0,0,3724,2,1223,162
