,,Depth (cm),,,,,,,,,,,,,
,Macroscelidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Macroscelididae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elephantulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elephantulus edwardii,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Proboscidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elephantidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Loxodonta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Loxodonta africana,0,0,0,0,0,0,6,0,0,0,5,0,0,0
,Sirenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichechidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichechus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichechus manatus,0,0,0,0,0,0,6,0,0,0,0,0,0,5
,Tenrecidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tenrecinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Echinops,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Echinops telfairi,7,0,0,0,0,0,0,0,0,0,6,0,0,0
,Tubulidentata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orycteropodidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orycteropus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orycteropus afer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Boreoeutheria,28,137,29,14,26,34,39,55,99,26,27,41,28,36
,Euarchontoglires,15,48,12,2,6,6,7,14,31,12,6,16,14,12
,Dermoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cynocephalidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Galeopterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Galeopterus variegatus,0,0,0,0,0,0,12,0,0,0,10,0,0,0
,Glires,1,3,0,3,1,1,0,3,5,1,0,3,3,4
,Lagomorpha,1,9,3,0,0,0,3,0,6,5,6,1,5,0
,Leporidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oryctolagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oryctolagus cuniculus,13,0,5,0,0,0,15,0,0,0,0,5,0,0
,Ochotonidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ochotona,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ochotona princeps,11,6,0,0,0,0,5,0,0,0,9,0,0,0
,Rodentia,3,1,4,2,0,4,2,1,1,2,2,0,2,2
,Castorimorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Castoridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Castor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Castor canadensis,0,0,0,0,0,0,9,0,0,0,0,0,0,0
,Heteromyidae,0,0,0,0,0,0,0,0,0,0,2,0,1,0
,Dipodomyinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dipodomys,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dipodomys ordii,0,5,0,0,0,0,0,0,0,0,5,0,5,5
,Hystricomorpha,10,11,3,0,9,0,4,5,11,9,11,11,6,7
,Bathyergidae,6,6,8,0,0,0,1,0,0,0,3,0,0,1
,Fukomys,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fukomys damarensis,0,0,0,0,0,0,8,0,0,0,0,0,0,7
,Heterocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Heterocephalus glaber,8,15,0,0,0,0,10,0,6,0,13,0,6,0
,Caviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cavia porcellus,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,Chinchillidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chinchilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chinchilla lanigera,0,0,0,0,0,0,6,0,6,0,0,0,0,5
,Octodontidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Octodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Octodon degus,0,6,5,0,0,0,7,0,0,0,15,0,5,0
,Myomorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dipodoidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dipodidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dipodinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jaculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jaculus jaculus,7,5,0,0,0,0,11,0,0,0,0,0,0,0
,Muroidea,8,9,5,4,3,3,7,3,2,10,5,1,9,14
,Cricetidae,15,10,5,0,5,0,3,7,9,3,9,9,15,0
,Arvicolinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Microtus,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Microtus ochrogaster,0,0,0,0,0,0,0,0,5,0,0,0,0,0
,Cricetinae,0,3,0,0,0,0,10,0,0,3,5,0,0,0
,Cricetulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cricetulus griseus,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Mesocricetus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mesocricetus auratus,0,0,6,0,0,0,0,0,0,5,0,0,0,0
,Neotominae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Peromyscus,1,6,0,0,0,0,8,0,0,0,0,6,0,0
,Peromyscus leucopus,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Muridae,6,4,2,1,3,0,3,0,1,4,2,1,2,4
,Gerbillinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Meriones,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Meriones unguiculatus,0,0,0,0,0,0,0,0,0,0,10,0,0,0
,Murinae,10,10,5,1,7,4,5,5,7,3,4,4,5,5
,Mus,9,11,2,2,0,3,2,3,8,6,0,1,0,2
,Coelomys,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mus pahari,0,0,0,0,0,0,5,0,0,0,0,0,0,0
,Mus <subgenus>,6,5,3,0,0,0,4,0,1,2,4,3,1,2
,Mus caroli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mus musculus,94,134,86,23,21,21,104,54,93,59,47,41,91,81
,Rattus,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Rattus norvegicus,8,11,5,5,0,0,6,0,0,5,0,0,13,0
,Spalacidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Spalacinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nannospalax,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Nannospalax galili,5,0,0,0,0,0,5,0,0,0,0,0,0,0
,Sciuromorpha,16,13,13,4,4,4,4,6,13,11,6,10,9,10
,Sciuridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Xerinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Marmotini,12,5,0,0,0,0,4,0,10,0,0,5,0,0
,Marmota,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Marmota flaviventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Urocitellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Urocitellus parryii,0,0,0,0,0,0,5,0,0,0,0,0,0,0
,Primates,1,9,3,3,4,0,0,6,5,5,0,3,6,3
,Haplorrhini,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Simiiformes,0,108,11,2,8,7,4,30,75,13,11,23,27,14
,Catarrhini,5,1150,60,45,86,138,90,487,1246,138,84,155,288,204
,Cercopithecoidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cercopithecidae,4,4,5,0,0,0,1,12,12,5,4,1,3,2
,Cercopithecinae,3,14,1,0,0,0,7,0,23,11,1,0,14,6
,Chlorocebus,0,0,0,0,0,0,1,0,0,0,2,0,0,0
,Chlorocebus sabaeus,0,0,0,0,0,0,13,0,0,0,8,0,0,0
,Macaca,4,6,0,0,0,0,0,0,0,0,6,5,0,0
,Macaca mulatta,10,8,6,0,0,0,0,0,0,0,0,0,0,13
,Macaca nemestrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Papio,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Papio anubis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colobinae,0,2,0,0,0,0,6,0,0,0,5,0,0,0
,Piliocolobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Piliocolobus tephrosceles,0,8,0,0,0,0,6,0,0,0,0,0,0,0
,Rhinopithecus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhinopithecus bieti,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hominoidea,2,135,8,3,21,17,15,70,179,24,18,26,48,25
,Hominidae,12,847,55,42,78,86,61,443,1038,111,83,163,239,206
,Homininae,29,3408,524,370,940,1555,310,2398,4925,937,558,1479,1666,1277
,Gorilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gorilla gorilla,0,5,0,0,0,0,0,0,0,0,8,0,0,0
,Homo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Homo sapiens,114,17553,1040,980,1750,1988,1184,10135,25167,2987,2050,3312,5744,3977
,Pan,0,0,0,0,0,0,0,0,1,0,0,0,5,0
,Pan paniscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pan troglodytes,0,23,0,0,0,0,5,6,20,0,5,5,0,0
,Ponginae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pongo abelii,0,7,0,0,0,0,0,0,10,0,0,0,11,0
,Hylobatidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nomascus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nomascus leucogenys,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Platyrrhini,2,10,0,6,0,0,5,0,6,0,7,0,0,0
,Aotidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aotus nancymaae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cebidae,10,5,0,0,0,0,3,0,0,0,0,0,0,0
,Callitrichinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Callithrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Callithrix <subgenus>,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Callithrix jacchus,0,0,0,0,0,0,5,0,0,0,0,0,0,0
,Saimiriinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saimiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saimiri boliviensis,0,0,0,0,0,0,8,0,0,0,0,0,0,0
,Strepsirrhini,1,2,5,0,0,0,4,0,5,0,7,5,0,5
,Lemuriformes,2,7,0,0,0,0,2,0,0,0,0,0,0,0
,Cheirogaleidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Microcebus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Microcebus murinus,10,5,0,0,0,0,10,0,0,0,0,0,0,0
,Indriidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Propithecus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Propithecus coquereli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lorisiformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Galagidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Otolemur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Otolemur garnettii,5,7,0,0,0,0,0,0,0,0,0,0,0,0
,Scandentia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tupaiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tupaia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tupaia chinensis,0,0,0,0,0,0,9,0,0,0,9,0,0,0
,Laurasiatheria,11,30,15,2,8,16,14,8,26,9,24,8,13,18
,Artiodactyla,7,4,11,3,6,5,2,4,10,7,7,8,14,19
,Ruminantia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pecora,8,3,6,2,1,3,7,7,2,4,2,1,2,2
,Bovidae,7,7,10,3,3,9,16,1,6,6,5,5,12,2
,Bovinae,7,6,3,0,1,1,3,1,5,4,1,2,4,0
,Bos,4,6,7,0,1,0,3,0,2,3,0,1,4,1
,Bos mutus,32,20,23,13,8,8,22,12,33,21,22,18,25,27
,Bos taurus,0,0,10,0,0,0,0,0,0,0,0,0,0,0
,Caprinae,3,0,3,1,0,0,4,0,0,1,0,5,2,4
,Capra,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Capra hircus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ovis,4,0,8,1,2,1,4,0,10,1,0,2,5,3
,Ovis aries,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Ovis canadensis,19,40,8,5,9,5,18,12,12,18,13,12,10,32
,Cervidae,0,0,0,0,0,0,0,0,6,0,0,0,0,0
,Cervinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cervus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cervus elaphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cervus nippon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Muntiacinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Muntiacus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Odocoileinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Odocoileus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Odocoileus virginianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Suina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Suidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sus scrofa,27,18,18,5,0,0,27,7,30,18,20,8,15,19
,Tylopoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Camelidae,6,7,0,0,0,0,5,0,7,5,0,0,0,0
,Camelus,0,7,0,0,0,0,7,0,0,0,0,0,0,0
,Camelus ferus,0,0,0,0,0,6,0,0,0,0,0,11,0,0
,Vicugna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vicugna pacos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Whippomorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cetacea,4,3,3,2,0,0,6,0,0,1,2,5,0,0
,Odontoceti,15,16,5,6,0,0,4,0,3,12,8,0,0,0
,Delphinidae,0,0,0,0,0,0,5,0,5,0,0,0,0,0
,Tursiops,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tursiops truncatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lipotidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lipotes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lipotes vexillifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Monodontidae,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Delphinapterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Delphinapterus leucas,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Physeteridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Physeter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Physeter catodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carnivora,2,2,4,0,0,3,5,2,0,0,0,1,0,0
,Caniformia,20,23,6,4,5,0,7,7,18,8,9,15,16,13
,Canidae,6,9,4,5,0,0,6,0,4,5,8,2,10,8
,Canis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Canis lupus,7,5,7,6,0,0,12,0,0,7,0,5,18,0
,Vulpes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vulpes vulpes,0,0,0,0,0,0,0,0,5,0,0,0,0,10
,Mustelidae,0,5,0,0,0,0,3,0,0,0,0,0,0,0
,Mustelinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mustela,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mustela putorius,0,0,0,0,0,0,6,0,0,0,0,0,0,0
,Otariidae,0,0,0,0,0,0,0,0,5,0,0,0,0,0
,Zalophus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zalophus californianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phocidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ursidae,0,5,0,0,0,0,7,0,0,0,0,0,0,0
,Ailuropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ailuropoda melanoleuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ursus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ursus arctos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Feliformia,10,4,2,5,2,0,3,6,10,3,2,2,2,1
,Felidae,0,12,5,0,2,2,9,1,5,3,2,8,5,9
,Felinae,0,5,5,0,6,0,0,3,7,2,3,6,4,5
,Felis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felis catus,0,0,5,0,0,7,0,0,0,6,0,0,11,0
,Lynx,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lynx canadensis,0,0,9,0,17,9,0,7,0,6,5,0,0,0
,Pantherinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Panthera,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Panthera pardus,0,0,0,0,0,0,0,0,0,0,0,5,5,6
,Herpestidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Suricata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Suricata suricatta,5,5,0,0,0,0,8,0,0,0,0,0,0,0
,Chiroptera,3,1,10,1,2,3,2,2,7,4,4,7,5,7
,Megachiroptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pteropodidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pteropodinae,5,11,0,0,0,0,2,0,7,1,5,0,0,7
,Pteropus,0,0,0,0,0,0,5,0,0,0,5,0,0,0
,Pteropus alecto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pteropus vampyrus,0,0,0,0,0,0,6,0,0,0,0,0,0,0
,Rousettus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rousettus aegyptiacus,0,6,0,0,0,0,0,0,0,5,0,0,0,0
,Microchiroptera,3,3,10,5,1,11,2,10,8,12,2,6,0,7
,Hipposideridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hipposideros,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hipposideros armiger,6,6,0,0,0,0,6,0,0,0,0,0,0,0
,Phyllostomidae,3,10,0,0,0,0,6,0,0,0,7,0,0,0
,Desmodontinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Desmodus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Desmodus rotundus,5,0,0,0,0,0,0,0,5,0,0,0,0,0
,Phyllostominae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phyllostomus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phyllostomus discolor,0,6,0,0,0,0,0,0,6,0,0,0,0,0
,Rhinolophidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vespertilionidae,18,15,0,0,10,0,4,0,5,6,5,12,0,0
,Eptesicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eptesicus fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Miniopterinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Miniopterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Miniopterus natalensis,0,0,0,0,0,0,5,0,0,0,0,0,0,0
,Myotis,8,0,0,0,0,0,8,0,0,0,6,0,0,0
,Eulipotyphla,8,4,4,3,6,2,1,2,6,10,0,6,4,11
,Erinaceidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Erinaceinae,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Erinaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Erinaceus europaeus,22,634,89,15,368,130,26,64,289,109,39,153,134,78
,Soricidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Soricinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sorex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sorex araneus,5,9,5,0,0,0,6,0,5,0,10,0,0,0
,Talpidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Condylura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Condylura cristata,0,12,5,0,0,0,0,0,0,0,5,0,0,0
,Perissodactyla,2,1,7,0,0,0,0,0,6,5,4,0,0,0
,Equidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Equus,10,5,0,0,0,0,6,0,0,2,13,0,0,0
,Asinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Equus asinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Equus <subgenus>,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Equus caballus,0,0,0,0,0,0,0,0,0,5,0,0,0,0
,Rhinocerotidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceratotherium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceratotherium simum,0,0,0,0,0,0,9,0,0,0,0,0,0,0
,Pholidota,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Manidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Manis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Manis javanica,0,0,0,0,0,0,5,0,0,0,0,0,0,0
,Xenarthra,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cingulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dasypodidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dasypus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dasypus novemcinctus,0,6,0,0,0,0,7,0,0,0,5,0,0,0
,Metatheria,14,7,4,0,8,0,0,6,4,11,12,0,15,4
,Dasyuromorphia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dasyuridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sarcophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sarcophilus harrisii,0,0,0,0,0,0,5,0,0,0,0,0,0,0
,Didelphimorphia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Didelphidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Didelphinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Monodelphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Monodelphis domestica,0,10,0,0,0,0,7,0,0,0,0,0,0,0
,Diprotodontia,9,17,6,0,0,0,1,0,7,0,7,0,0,6
,Macropodidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Notamacropus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Notamacropus eugenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phascolarctidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phascolarctos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phascolarctos cinereus,5,0,0,0,0,0,6,0,0,0,0,0,0,0
,Vombatidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vombatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vombatus ursinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sauropsida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sauria,1,1,0,2,2,5,4,1,1,4,2,1,1,2
,Archelosauria,5,2,4,0,5,3,2,5,2,1,3,5,4,5
,Archosauria,0,5,1,0,5,3,5,3,3,3,3,1,5,9
,Crocodylia,8,5,5,0,0,0,2,0,18,5,7,0,5,0
,Alligatoridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alligatorinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alligator,12,15,0,0,0,0,7,0,0,0,7,0,0,0
,Alligator mississippiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Longirostres,0,0,0,0,0,0,6,0,0,0,0,0,0,0
,Crocodylidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Crocodylus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Crocodylus porosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gavialidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gavialinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gavialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gavialis gangeticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dinosauria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saurischia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Theropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Coelurosauria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aves,5,8,1,1,3,0,11,1,2,2,6,2,6,2
,Neognathae,72,79,50,20,23,22,48,27,46,48,41,26,47,38
,Accipitriformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Accipitridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Accipitrinae,2,2,1,2,0,0,0,1,2,4,0,2,1,1
,Aquila,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aquila chrysaetos,40,40,28,11,7,11,31,20,33,36,31,9,23,22
,Bucerotiformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bucerotidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Buceros,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Buceros rhinoceros,0,0,0,0,0,0,0,0,0,0,0,0,6,0
,Caprimulgimorphae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Apodiformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trochilidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Calypte,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Calypte anna,8,6,0,0,0,0,9,0,0,0,5,0,0,5
,Charadriiformes,5,0,0,0,0,0,0,0,0,0,1,0,0,0
,Charadriidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Charadrius,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Charadrius vociferus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Scolopacidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Calidris,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Calidris pugnax,0,0,0,0,0,0,6,0,0,0,8,0,0,0
,Ciconiiformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pteroclidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pterocles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pterocles gutturalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Coliiformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Coliidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colius,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colius striatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Columbiformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Columbidae,5,5,2,1,0,0,3,2,5,0,1,1,2,1
,Columba,0,0,0,0,0,0,0,0,0,0,0,0,0,0
