,,Depth (cm),,,,,,,,,,,,,
,Lingulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lingulida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Linguloidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lingulidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lingula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lingula anatina,0,7,0,0,5,8,0,28,34,35,5,0,10,9
,Mollusca,7,2,3,0,0,0,4,1,0,0,6,0,0,0
,Bivalvia,5,11,4,2,3,2,1,4,4,2,0,0,1,2
,Heterodonta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Euheterodonta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Veneroida,0,0,0,0,0,0,0,0,0,6,0,0,0,0
,Pteriomorphia,4,2,6,4,7,3,4,3,1,7,7,0,1,4
,Mytiloida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mytiloidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mytilidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mytilinae,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Mytilus,0,0,0,0,0,0,0,0,5,0,0,0,0,0
,Ostreoida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ostreoidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ostreidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Crassostrea,7,2,7,0,11,7,8,0,3,6,0,0,0,1
,Crassostrea gigas,6,14,5,5,8,0,0,9,9,6,0,0,7,22
,Crassostrea virginica,0,13,6,8,0,7,0,22,22,20,0,0,8,17
,Pectinoida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pectinoidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pectinidae,0,0,0,0,0,0,0,1,0,1,0,0,1,0
,Mizuhopecten,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mizuhopecten yessoensis,0,5,6,0,7,0,0,13,15,7,0,0,5,12
,Cephalopoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Coleoidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Neocoleoidea,0,2,0,0,0,0,0,0,1,4,0,0,0,0
,Octopodiformes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Octopoda,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Incirrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Octopodidae,0,0,0,0,5,5,0,0,0,0,0,0,0,1
,Octopus,0,5,5,7,3,7,0,6,15,15,0,0,5,5
,Octopus bimaculoides,0,0,0,0,0,0,0,0,6,0,0,0,0,7
,Octopus vulgaris,0,0,0,0,8,0,0,0,0,7,0,0,0,0
,Gastropoda,2,10,6,2,16,4,0,6,8,8,7,0,6,2
,Caenogastropoda,0,4,0,1,1,2,0,1,2,4,0,0,5,2
,Architaenioglossa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ampullarioidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ampullariidae,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Pomacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pomacea canaliculata,11,8,10,5,14,5,6,11,7,9,0,0,0,13
,Heterobranchia,0,0,0,0,0,0,0,0,2,3,0,0,0,0
,Euthyneura <gastropods>,8,3,0,0,3,7,5,3,0,0,1,0,0,0
,Euopisthobranchia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aplysiida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aplysioidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aplysiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aplysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aplysia californica,5,12,17,6,11,0,0,7,24,14,5,0,0,11
,Panpulmonata,0,0,1,0,0,2,0,0,0,0,6,0,0,1
,Hygrophila <gastropods>,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Lymnaeoidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Planorbidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Biomphalaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Biomphalaria glabrata,5,0,5,5,0,6,0,0,38,33,5,0,0,10
,Patellogastropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lottioidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lottiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Lottia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lottia gigantea,181,400,274,130,53,0,6,0,0,0,0,0,0,15
,Cnidaria,4,1,8,4,2,6,0,0,1,6,0,0,5,2
,Anthozoa,7,1,4,0,3,6,1,0,3,1,3,0,3,0
,Hexacorallia,2,4,0,0,4,5,4,0,2,2,2,0,4,0
,Actiniaria,0,1,3,0,0,0,0,3,1,1,0,0,0,1
,Edwardsiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nematostella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nematostella vectensis,5,15,19,8,5,0,0,7,6,14,0,0,0,10
,Scleractinia,4,1,0,4,2,5,3,1,2,5,7,0,2,0
,Astrocoeniina,10,7,5,0,5,8,2,2,2,5,0,0,0,0
,Acroporidae,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Acropora,7,8,8,7,0,6,0,0,7,6,0,0,5,7
,Acropora millepora,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Pocilloporidae,0,1,0,4,5,2,2,0,10,1,0,0,2,3
,Pocillopora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pocillopora damicornis,0,9,6,0,6,0,0,8,0,6,0,0,0,0
,Stylophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Stylophora pistillata,0,9,13,6,6,5,7,7,9,12,0,0,5,14
,Faviina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Merulinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orbicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Orbicella faveolata,0,10,5,0,7,0,0,10,9,10,0,0,0,9
,Octocorallia,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Alcyonacea,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Alcyoniina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nephtheidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dendronephthya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dendronephthya gigantea,0,5,5,6,6,0,0,10,5,8,0,0,0,6
,Hydrozoa,1,2,2,0,0,0,0,0,0,0,0,0,0,0
,Hydroidolina,5,1,6,0,0,0,1,1,1,0,0,0,0,1
,Anthoathecata,0,1,0,0,1,0,0,0,0,0,0,0,0,1
,Aplanulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hydridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hydra,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Hydra vulgaris,0,6,0,0,11,0,6,8,10,17,6,0,0,6
,Myxozoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Myxosporea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Multivalvulida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trilosporidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Unicapsula,0,0,0,0,0,0,0,0,0,0,0,0,12,50
,Scyphozoa,0,7,3,1,0,0,0,0,0,0,0,0,0,0
,Semaeostomeae,1,0,12,5,0,0,0,0,0,0,0,0,0,0
,Cyaneidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cyanea,7,0,6,0,0,0,0,0,0,0,0,0,0,0
,Cyanea capillata,0,0,6,0,0,0,0,0,0,0,0,0,0,0
,Placozoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichoplacidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichoplax,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichoplax adhaerens,0,0,6,0,0,0,0,5,12,23,0,0,0,0
,Porifera,1,2,1,0,3,1,0,1,2,1,0,0,1,0
,Demospongiae,0,2,4,2,6,3,0,2,1,5,0,0,1,1
,Heteroscleromorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Haplosclerida,0,2,0,0,0,6,0,0,0,2,0,0,0,1
,Niphatidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Amphimedon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Amphimedon queenslandica,16,37,38,13,33,5,0,13,7,11,0,0,6,14
,Spongillida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Spongillidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ephydatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ephydatia fluviatilis,0,0,0,0,0,0,0,0,6,9,0,0,0,0
,Nucleariidae and Fonticula group,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fonticulida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fonticulaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fonticula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fonticula alba,8,21,19,9,28,0,8,12,11,9,0,0,0,6
,Opisthokonta incertae sedis,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Ichthyosporea,0,0,7,0,2,6,5,0,4,2,0,0,0,0
,Capsaspora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Capsaspora owczarzaki,6,14,18,8,19,0,0,17,16,10,0,0,0,7
,Ichthyophonida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sphaeroforma,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Sphaeroforma arctica,0,8,0,0,5,0,0,22,32,34,0,0,0,7
,Parabasalia,0,0,2,0,0,1,1,0,2,3,6,0,0,0
,Trichomonadida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trichomonadidae,0,0,0,0,0,5,0,0,0,0,0,0,0,0
,Trichomonas,0,0,0,0,0,0,0,4,1,0,0,0,0,2
,Trichomonas vaginalis,0,12,17,0,9,0,5,24,45,66,0,0,0,24
,Rhizaria,2,2,1,5,1,0,0,3,2,0,0,0,2,3
,Cercozoa,10,6,12,0,6,0,0,7,13,9,0,0,10,4
,Chlorarachniophyceae,0,0,5,0,0,0,0,0,0,0,0,0,0,1
,Amorphochlora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Amorphochlora amoebiformis,0,0,0,0,0,0,0,0,0,0,0,0,0,12
,Imbricatea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Silicofilosea,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Endomyxa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Plasmodiophorida,0,0,0,0,0,0,0,0,0,0,0,0,1,1
,Plasmodiophoridae,0,0,0,0,0,0,0,0,0,0,0,0,5,16
,Foraminifera,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Monothalamids,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Astrorhizida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bathysiphonidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bathysiphon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bathysiphon cf. flexilis,0,0,0,0,0,0,0,0,5,10,0,0,0,0
,Rhodophyta,10,3,4,2,9,2,2,4,9,4,6,0,3,5
,Bangiophyceae,5,0,7,3,4,9,4,1,5,7,6,0,3,5
,Bangiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bangiaceae,0,4,1,0,3,0,0,7,5,8,0,0,0,0
,Pyropia,0,5,7,0,6,0,0,0,0,0,0,0,0,0
,Cyanidiales,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Cyanidiaceae,0,3,1,1,8,0,2,3,10,7,0,0,6,6
,Cyanidioschyzon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cyanidioschyzon merolae,0,7,7,6,0,5,5,0,0,0,0,0,0,0
,Galdieria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Galdieria sulphuraria,0,0,7,0,14,5,0,6,15,11,0,0,0,0
,Compsopogonophyceae,0,1,5,0,0,0,0,5,0,5,0,0,0,0
,Rhodochaetales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhodochaetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhodochaete,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhodochaete parvula,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Florideophyceae,28,25,17,11,46,16,12,32,42,57,12,0,17,12
,Corallinophycidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Corallinales,0,0,0,0,0,0,0,0,0,0,0,0,0,6
,Hildenbrandiophycidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hildenbrandiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hildenbrandiaceae,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Nemaliophycidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nemaliales,0,0,5,0,0,0,0,0,0,0,0,0,6,3
,Liagoraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,6
,Thoreales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Thoreaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Thorea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Thorea hispida,0,0,0,0,0,0,0,0,5,0,0,0,0,0
,Rhodymeniophycidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ceramiales,6,4,15,7,18,15,2,5,11,13,11,0,6,6
,Ceramiaceae,0,7,0,0,7,0,0,9,16,12,0,0,5,6
,Delesseriaceae,0,0,5,0,0,0,0,0,0,6,0,0,0,0
,Rhodomelaceae,0,6,0,0,0,2,9,3,8,8,0,0,0,9
,Polysiphonioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Polysiphonia,0,0,0,0,0,0,0,1,6,2,0,0,0,0
,Polysiphonia elongata,0,0,0,0,0,5,0,8,13,23,0,0,0,0
,Gelidiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gelidiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Gelidiophycus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gelidiophycus divaricatus,0,0,0,0,0,0,0,0,0,0,0,0,0,7
,Gelidium,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Gigartinales,1,0,10,0,9,10,5,9,9,2,0,0,0,7
,Choreocolacaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Leachiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Leachiella pacifica,0,0,0,0,0,0,0,0,0,5,0,0,0,0
,Gigartinaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chondrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chondrus crispus,7,18,8,0,12,5,0,0,7,22,0,0,0,5
,Gracilariales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gracilariaceae,0,0,7,0,0,0,6,5,6,6,0,0,0,1
,Gracilaria,0,0,0,0,0,0,0,0,0,0,0,0,0,5
,Halymeniales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Halymeniaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Grateloupia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Grateloupia filicina,0,0,0,0,0,0,0,0,0,0,0,0,0,9
,Stramenopiles,11,18,25,9,10,21,14,17,30,26,21,0,19,14
,Bacillariophyta,30,27,24,8,15,13,3,6,14,23,10,0,5,10
,Bacillariophyceae,0,1,1,0,0,0,0,1,1,2,1,0,5,0
,Bacillariophycidae,13,6,11,1,3,0,0,4,3,5,5,0,0,9
,Bacillariales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bacillariaceae,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Nitzschia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nitzschia palea,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Naviculales,6,4,11,0,4,0,0,2,5,2,0,0,0,0
,Naviculaceae,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Seminavis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Seminavis robusta,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Phaeodactylaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phaeodactylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phaeodactylum tricornutum,0,10,0,6,12,0,0,9,8,5,0,0,0,0
,Coscinodiscophyceae,7,9,10,3,7,7,4,2,6,5,0,0,7,5
,Chaetocerotophycidae,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Rhizosoleniophycidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhizosoleniales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhizosoleniaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhizosolenia,0,0,0,0,0,0,5,0,0,0,0,0,0,0
,Thalassiosirophycidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Thalassiosirales,3,9,10,8,1,1,0,1,1,2,0,0,0,2
,Stephanodiscaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cyclotella,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Thalassiosiraceae,1,0,0,0,0,0,0,0,0,0,0,0,0,6
,Thalassiosira,5,5,4,0,1,0,0,0,4,0,0,0,0,0
,Thalassiosira pseudonana,0,0,7,0,13,8,0,33,42,42,0,0,0,0
,Mediophyceae,0,0,7,0,0,0,0,0,0,0,0,0,0,0
,Biddulphiophycidae,0,0,4,0,0,0,0,0,0,0,0,0,0,0
,Triceratiales,0,0,3,0,0,0,0,0,0,0,0,0,0,0
,Triceratiaceae,0,0,10,0,0,0,0,0,0,0,0,0,0,0
,Blastocystidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blastocystis,9,2,8,6,1,0,0,2,0,5,0,0,0,1
,Blastocystis hominis,7,14,12,0,11,0,0,7,5,9,0,0,0,9
,Blastocystis sp. subtypes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Blastocystis sp. subtype 4,0,0,0,0,5,0,0,0,9,8,0,0,0,11
,Dictyochophyceae,0,0,0,0,0,0,0,2,1,2,0,0,0,0
,Pedinellales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pseudopedinella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pseudopedinella elastica,0,0,0,0,0,0,0,5,15,11,0,0,0,0
,Eustigmatophyceae,1,0,6,0,5,1,2,4,3,9,1,0,0,1
,Eustigmatales,1,0,1,0,0,0,0,0,0,1,0,0,0,0
,Monodopsidaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nannochloropsis,13,4,1,3,15,11,0,22,33,51,16,0,5,7
,Nannochloropsis gaditana,0,0,0,0,0,0,0,11,25,17,0,0,0,0
,Nannochloropsis granulata,0,0,0,0,0,0,0,0,0,7,0,0,0,0
,Nannochloropsis limnetica,0,0,0,0,0,0,0,8,10,21,0,0,0,0
,Nannochloropsis oceanica,0,14,11,9,31,8,9,292,134,103,8,0,5,11
,Oomycetes,5,5,6,1,14,3,0,1,6,9,0,0,6,14
,Albuginales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Albuginaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Albugo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Albugo laibachii,0,0,0,0,0,0,0,9,6,14,5,0,0,0
,Peronosporales,2,4,2,1,1,2,3,3,5,2,2,0,5,5
,Peronosporaceae,0,0,2,0,10,0,0,0,0,6,0,0,0,1
,Phytophthora,13,12,15,6,20,14,12,9,20,16,6,0,11,12
,Phytophthora infestans,0,12,9,0,14,0,0,6,15,16,0,0,0,0
,Phytophthora parasitica,8,9,12,6,14,5,0,14,8,6,0,0,0,0
,Phytophthora sojae,18,38,34,7,50,16,0,39,31,18,0,0,0,9
,Plasmopara,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Plasmopara halstedii,0,0,6,0,0,0,0,0,0,0,0,0,0,5
,Pythiales,0,0,0,0,0,0,0,0,0,0,0,0,0,8
,Saprolegniales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saprolegniaceae,0,0,2,1,0,1,0,0,2,5,2,0,2,1
,Aphanomyces,7,12,5,9,7,11,8,4,12,4,0,0,1,10
,Aphanomyces astaci,11,14,11,0,21,0,0,9,0,5,0,0,0,0
,Aphanomyces euteiches,0,0,6,0,0,0,0,0,0,0,0,0,0,0
,Aphanomyces invadans,0,6,12,0,9,0,0,12,15,13,0,0,5,0
,Saprolegnia,6,12,10,4,8,7,7,9,7,15,5,0,4,6
,Saprolegnia diclina,19,37,29,15,23,0,0,13,22,10,0,0,6,0
,Saprolegnia parasitica,15,30,37,7,34,0,0,11,23,31,0,0,0,8
,Pelagophyceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pelagomonadales,1,0,0,0,0,0,0,0,2,2,0,0,1,1
,Aureococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aureococcus anophagefferens,45,104,113,51,119,22,14,71,64,40,0,0,20,12
,PX clade,5,1,1,0,4,0,0,1,5,0,0,0,0,1
,Phaeophyceae,0,17,8,6,19,0,0,15,0,15,0,0,0,6
,Fucales,0,0,3,0,0,0,0,0,0,0,0,0,0,0
,Fucaceae,0,0,7,0,0,0,0,0,0,0,0,0,0,0
,Fucus,0,0,11,0,0,0,0,0,0,0,0,0,0,0
,Fucus serratus,0,0,7,0,0,0,0,0,0,0,0,0,0,0
,Fucus vesiculosus,0,0,9,0,0,0,0,0,0,0,0,0,0,0
,Raphidophyceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chattonellales,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,unclassified eukaryotes,0,1,0,0,0,0,0,7,0,0,0,0,0,0
,Paratrimastix,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Paratrimastix pyriformis,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Viridiplantae,Viridiplantae,10,23,23,16,29,16,11,55,56,58,13,0,125,323
,Chlorophyta,15,14,15,10,24,34,12,98,118,177,32,0,19,34
,Chlorophyceae,5,8,7,4,15,13,8,14,23,34,10,0,8,5
,Chlamydomonadales,2,10,11,2,4,9,5,12,20,21,8,0,5,6
,Chlamydomonadaceae,5,2,4,4,3,0,2,2,8,4,2,0,0,2
,Chlamydomonas,0,1,2,0,2,1,0,3,5,6,1,0,2,0
,Chlamydomonas reinhardtii,21,52,49,17,64,21,23,90,130,105,16,0,15,11
,Chloromonas,0,1,5,0,0,0,0,0,0,1,0,0,0,0
,Chloromonas perforata,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Chloromonas radiata,0,0,0,0,0,0,0,0,0,5,0,0,0,0
,Dunaliellaceae,0,0,0,0,0,0,0,0,0,5,0,0,0,5
,Dunaliella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dunaliella salina,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Volvocaceae,0,1,0,0,3,0,0,7,2,8,1,0,2,0
,Volvox,0,0,0,0,0,0,0,0,1,1,1,0,0,0
,Volvox carteri,15,25,23,9,36,12,6,38,41,44,6,0,5,10
,Chlorophyceae incertae sedis,0,0,6,0,0,0,0,5,7,6,0,0,6,3
,Microsporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Microspora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Microspora sp. UTEX LB472,0,0,0,0,0,0,0,0,0,0,0,0,0,5
,Sphaeropleales,3,9,9,0,4,6,4,10,12,17,8,0,3,14
,Hydrodictyaceae,0,0,0,0,0,0,0,0,0,11,0,0,5,0
,Lacunastrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lacunastrum gracillimum,0,0,0,0,0,0,0,0,0,5,0,0,0,0
,Selenastraceae,1,0,1,0,2,0,0,1,1,2,0,0,1,13
,Monoraphidium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Monoraphidium neglectum,18,32,49,20,75,25,11,65,76,89,0,0,14,11
,Mamiellophyceae,0,0,1,0,1,0,1,0,2,1,0,0,1,0
,Mamiellales,0,0,1,1,1,1,3,1,2,5,0,0,0,0
,Bathycoccaceae,0,4,0,0,0,3,0,0,0,0,0,0,0,0
,Bathycoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bathycoccus prasinos,23,31,38,20,28,10,0,108,134,129,9,0,14,18
,Ostreococcus,5,3,0,4,5,9,0,0,4,0,6,0,0,2
,Ostreococcus tauri,0,14,17,0,15,0,0,18,6,21,0,0,5,0
,unclassified Ostreococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ostreococcus sp. 'lucimarinus',21,38,35,10,24,5,0,25,34,53,0,0,11,12
,Mamiellaceae,2,1,0,0,0,0,0,0,0,1,1,0,0,0
,Micromonas,3,1,3,0,0,0,0,2,2,2,1,0,0,0
,Micromonas commoda,9,34,46,15,65,15,6,63,60,48,5,0,7,13
,Micromonas pusilla,27,50,48,22,48,13,8,58,61,57,6,0,9,12
,Pycnococcaceae,7,6,35,14,0,0,0,0,0,0,0,0,0,0
,Pseudoscourfieldia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pseudoscourfieldia marina,0,0,9,0,0,0,0,0,0,0,0,0,0,0
,Pycnococcus,0,0,1,2,0,0,0,0,0,0,0,0,0,0
,Pycnococcus provasolii,23,40,140,33,0,0,0,0,0,0,0,0,0,0
,Pyramimonadales,0,0,0,0,0,6,0,0,0,0,0,0,0,0
,Trebouxiophyceae,5,6,8,5,15,11,12,43,49,79,11,0,6,5
,Chlorellales,1,4,4,0,1,1,0,5,6,3,0,0,0,2
,Chlorellaceae,7,7,2,1,8,9,2,12,17,25,10,0,2,2
,Auxenochlorella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Auxenochlorella protothecoides,0,33,35,14,48,24,7,75,84,84,11,0,10,12
,Chlorella clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chlorella,0,2,3,0,2,3,2,9,11,8,0,0,1,4
,Chlorella variabilis,23,52,37,19,71,27,13,99,128,117,10,0,10,12
,Oocystaceae,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,unclassified Oocystaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Choricystis-like alga 9706,0,0,0,0,0,0,0,0,0,5,0,0,0,0
,Elliptochloris clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Botryococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Botryococcus braunii,0,0,0,0,0,0,0,0,0,6,0,0,0,0
,Coccomyxa,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Coccomyxa subellipsoidea,10,24,29,10,25,11,11,57,70,65,10,0,10,11
,"environmental samples <green algae,class Trebouxiophyceae>",0,0,0,0,5,1,0,3,2,4,1,0,2,3
,uncultured Choricystis,0,0,0,0,7,10,0,43,58,91,15,0,0,0
,uncultured Trebouxiophyceae,0,0,0,0,0,0,0,0,0,0,0,0,9,19
,Microthamniales,0,0,0,0,0,0,0,7,5,2,0,0,0,0
,Trebouxiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Trebouxiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
