,,Depth (cm),,,,,,,,,,,,,
,Plantago,0,0,0,0,0,0,42,20,0,0,0,0,0,0
,Plantago lagopus,0,0,0,0,0,0,14,0,0,0,16,0,0,0
,Plantago lanceolata,0,0,0,0,0,0,0,0,0,0,6,0,0,0
,Plantago maritima,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Solanales,0,0,0,0,1,1,3,6,0,1,0,3,0,1
,Convolvulaceae,0,1,0,0,2,0,0,5,0,1,3,0,0,0
,Ipomoeeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ipomoea,16,7,11,19,54,24,28,62,14,5,0,3,12,30
,Ipomoea nil,5,5,0,0,6,0,5,15,5,0,19,5,0,0
,Ipomoea trifida,0,13,6,14,40,8,13,34,15,9,0,9,0,0
,Ipomoea triloba,9,6,6,11,77,15,22,51,10,6,17,0,6,0
,Solanaceae,1,4,8,6,9,2,3,12,3,10,17,1,4,5
,Nicotianoideae,0,0,0,0,0,0,0,0,0,0,7,0,0,0
,Nicotianeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nicotiana,11,0,0,5,25,19,16,35,7,0,0,7,0,13
,Nicotiana attenuata,0,0,0,0,7,0,0,8,0,0,17,0,0,0
,Nicotiana sylvestris,0,0,0,0,0,0,0,0,0,0,6,0,0,0
,Nicotiana tabacum,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Nicotiana tomentosiformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Solanoideae,6,7,9,1,5,11,3,15,0,3,0,2,2,7
,Capsiceae,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Capsicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Capsicum annuum,0,0,0,5,17,0,6,23,6,0,0,0,0,0
,Solaneae,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Solanum,2,11,59,4,12,2,11,21,4,0,0,1,1,7
,Solanum subgen. Lycopersicon,5,12,42,11,94,8,15,110,9,5,8,16,13,7
,Solanum lycopersicum,23,15,25,11,116,33,36,125,22,7,29,0,10,14
,Solanum pennellii,19,17,29,15,124,27,32,115,19,13,19,5,7,16
,Solanum tuberosum,15,6,31,0,5,0,0,6,0,0,36,0,0,0
,Caryophyllales,17,3,18,12,16,5,10,30,6,10,0,1,14,2
,Aizoaceae,0,0,0,0,0,0,0,0,0,0,15,0,0,0
,Amaranthaceae,2,2,5,0,2,6,1,10,2,0,0,3,0,7
,Cactineae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cactaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cactoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Echinocereeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carnegiea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carnegiea gigantea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Caryophyllaceae,0,0,0,5,3,0,0,6,0,0,0,0,5,0
,Sileneae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Silene,0,5,5,5,84,10,17,198,0,5,0,0,7,17
,Silene latifolia,0,0,0,0,0,0,0,5,0,0,34,0,0,0
,Chenopodiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Betoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Beta <vulgaris>,0,0,0,0,2,0,0,5,0,0,0,0,0,0
,Beta vulgaris,0,0,0,5,22,0,12,22,8,0,0,0,0,0
,Chenopodioideae,5,2,0,4,4,4,0,3,0,8,14,3,0,10
,Anserineae,0,0,0,0,0,0,0,0,0,0,3,0,0,0
,Spinacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Spinacia oleracea,0,5,0,6,5,0,9,16,10,0,0,0,0,5
,Atripliceae,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Chenopodium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chenopodium quinoa,0,0,0,0,43,27,27,43,10,0,0,6,0,0
,Nepenthaceae,0,0,0,0,0,0,0,0,0,0,19,0,0,0
,Nepenthes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Plumbaginaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Polygonaceae,32,9,9,19,8,3,0,37,0,0,0,0,0,0
,Eriogonoideae,0,0,0,0,0,0,0,0,0,0,19,0,0,0
,Afrobrunnichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Afrobrunnichia erecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brunnichieae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Antigonon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Antigonon leptopus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Polygonoideae,13,7,8,11,0,6,0,7,0,0,0,0,0,0
,Fagopyreae,0,0,0,0,0,0,0,0,0,0,10,0,0,0
,Fagopyrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fagopyrum esculentum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Persicarieae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Persicaria,6,0,0,0,0,0,0,6,0,0,0,0,0,0
,Persicaria amphibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Persicaria hydropiper,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Persicaria minor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Persicaria runcinata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Persicaria tinctoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Persicaria virginiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Polygoneae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fallopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fallopia multiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fallopia sachalinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rumiceae,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Rheum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rheum australe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,rosids,32,17,27,37,266,35,94,843,37,19,0,24,34,49
,fabids,9,8,7,6,74,15,36,611,20,12,124,8,16,19
,Celastrales,0,0,0,0,0,0,0,0,0,0,42,0,0,0
,Celastraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cucurbitales,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Cucurbitaceae,6,7,12,11,7,7,2,13,1,18,0,3,5,2
,Benincaseae,0,0,0,2,6,0,1,2,0,1,4,0,1,0
,Citrullus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cucumis,10,2,1,2,10,10,3,11,8,5,0,1,11,7
,Cucumis melo,39,5,7,19,132,28,43,95,23,7,1,14,6,11
,Cucumis sativus,23,0,0,0,0,0,6,5,0,0,42,0,0,0
,Cucurbiteae,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Cucurbita,5,0,12,10,32,15,22,22,6,0,0,0,12,12
,Cucurbita maxima,0,0,0,0,0,0,0,6,6,0,10,0,0,0
,Cucurbita moschata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cucurbita pepo,0,0,0,0,0,0,0,10,0,0,0,0,0,0
,Momordiceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Momordica,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Momordica charantia,0,0,0,0,10,0,5,22,9,0,0,0,0,0
,Fabales,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Fabaceae,5,7,5,4,12,9,13,133,2,4,0,2,5,5
,Caesalpinioideae,0,0,0,0,0,0,0,1,0,0,20,0,0,0
,Cassia clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Senna,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,mimosoid clade,0,0,1,0,2,0,0,5,0,0,0,0,0,0
,Ingeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Albizia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mimoseae,0,0,1,0,5,0,0,1,0,0,0,0,0,0
,Prosopis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Prosopis alba,0,0,7,0,20,0,13,31,0,0,0,0,0,0
,Papilionoideae,15,11,20,31,59,23,128,1297,19,16,9,23,12,27
,50 kb inversion clade,0,0,0,0,0,0,0,0,0,0,75,0,0,0
,dalbergioids sensu lato,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalbergieae,0,0,0,0,1,0,2,1,0,0,0,0,0,0
,Pterocarpus clade,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Arachis,8,7,4,8,24,21,13,45,11,6,0,6,6,17
,Arachis duranensis,0,0,0,0,0,0,0,0,0,0,24,0,0,0
,Arachis hypogaea,26,7,5,9,54,13,24,85,13,7,0,7,15,5
,Arachis ipaensis,0,0,0,0,0,0,0,0,0,0,21,0,0,0
,genistoids sensu lato,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,core genistoids,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Genisteae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lupinus,0,0,0,0,0,0,1,3,0,0,0,0,0,0
,Lupinus angustifolius,23,25,16,36,129,38,80,219,37,15,0,15,16,28
,Sophoreae,0,0,0,0,0,0,0,0,0,0,51,0,0,0
,Sophora,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,NPAAA clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hologalegina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,IRL clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cicereae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cicer,0,0,0,0,0,0,1,0,0,1,0,0,0,0
,Cicer arietinum,19,16,15,11,90,23,98,708,21,8,0,14,14,10
,Fabeae,0,0,0,0,4,0,4,18,0,0,38,0,0,0
,Lathyrus,0,0,0,0,0,0,0,5,0,0,6,0,0,0
,Pisum,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Pisum sativum,0,0,0,0,5,0,6,27,0,0,0,0,0,0
,Vicia,0,0,0,0,0,0,0,10,0,0,0,0,0,0
,Vicia faba,0,0,0,0,0,0,0,48,0,0,0,0,0,0
,Trifolieae,7,2,4,2,0,7,9,214,1,0,0,0,5,2
,Medicago,0,0,0,8,6,0,5,70,2,0,6,5,0,5
,Medicago truncatula,0,12,22,5,53,14,178,1307,12,8,5,0,0,0
,Trifolium,0,4,6,5,7,0,29,237,0,0,70,0,0,0
,Trifolium alexandrinum,0,0,0,0,0,0,0,27,0,0,10,0,0,0
,Trifolium nigrescens,0,0,0,0,0,0,0,13,0,0,0,0,0,0
,Trifolium pratense,0,0,0,0,0,0,0,8,0,0,0,0,0,0
,Trifolium repens,6,27,20,0,6,9,402,3227,0,0,0,0,0,0
,robinioid clade,0,0,0,0,0,0,0,0,0,0,117,0,0,0
,Loteae,0,0,0,0,0,0,1,3,0,0,0,0,0,0
,Lotus,0,0,0,0,0,0,1,2,0,0,0,0,0,0
,Lotus japonicus,0,5,11,14,44,35,202,341,8,6,1,0,11,24
,indigoferoid/millettioid clade,0,0,0,0,0,0,0,0,0,0,143,0,0,0
,Abreae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Abrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Abrus precatorius,0,0,0,0,9,6,5,45,0,0,0,0,0,0
,Millettieae,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Phaseoleae,22,8,13,12,14,9,19,63,9,8,0,13,8,6
,Cajanus,0,0,0,0,0,0,0,0,0,0,15,0,0,0
,Cajanus cajan,0,0,6,8,17,12,0,39,7,0,0,0,0,5
,Glycine,0,0,0,0,1,0,0,2,2,0,8,0,0,0
,Glycine subgen. Soja,0,7,6,14,24,21,20,91,11,12,0,9,10,14
,Glycine max,0,0,0,10,37,7,10,76,13,0,6,0,0,0
,Glycine soja,0,0,0,0,0,0,0,0,0,0,7,0,0,0
,Phaseolus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Phaseolus vulgaris,0,0,0,0,8,6,0,8,0,0,0,0,0,0
,Vigna,3,1,9,2,11,9,17,42,10,1,0,11,5,1
,Vigna angularis,21,11,18,30,120,39,49,125,34,16,13,14,24,22
,Vigna radiata,0,0,0,0,7,0,0,8,0,0,41,0,0,0
,Vigna unguiculata,105,55,32,71,157,38,75,159,46,20,0,40,35,23
,Cladrastis clade,0,0,0,0,0,0,0,0,0,0,40,0,0,0
,Styphnolobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Styphnolobium japonicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fagales,9,4,3,3,19,5,3,2,0,2,0,2,0,4
,Betulaceae,0,0,0,0,0,0,0,4,0,0,6,0,0,0
,Betula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Betula pendula,0,0,0,0,0,0,0,18,0,0,0,0,0,0
,Fagaceae,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,Quercus,0,0,0,0,2,0,3,3,0,0,1,0,0,0
,Quercus robur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Quercus suber,10,16,12,16,24,18,27,54,13,5,0,6,0,13
,Juglandaceae,0,0,0,5,2,0,0,2,6,0,7,0,0,1
,Juglans,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Juglans regia,0,0,0,0,22,5,8,46,0,0,0,0,0,5
,Malpighiales,6,1,12,6,7,6,7,21,3,12,8,13,17,7
,Euphorbiaceae,3,6,1,6,5,0,0,7,2,6,10,3,1,4
,Acalyphoideae,0,0,0,0,0,0,1,1,0,0,1,0,0,0
,Acalypheae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ricinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ricinus communis,6,0,0,9,19,7,10,29,6,0,0,0,0,5
,Crotonoideae,8,0,2,8,6,14,12,8,11,0,6,6,6,9
,Jatropheae,0,0,0,0,0,0,0,1,0,0,2,0,0,0
,Jatropha,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jatropha curcas,0,0,0,0,8,0,15,25,0,0,0,0,0,0
,Manihoteae,0,0,0,0,0,0,0,0,0,0,6,0,0,0
,Manihot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Manihot esculenta,5,0,0,0,17,0,6,25,0,0,0,0,0,7
,Micrandreae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hevea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hevea brasiliensis,0,0,5,0,19,5,0,28,0,0,0,0,0,0
,Linaceae,0,0,0,0,0,0,0,0,0,0,7,0,0,0
,Linum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Linum usitatissimum,19,10,5,15,52,23,35,51,17,8,0,10,0,14
,Passifloraceae,0,0,0,0,3,0,6,6,0,0,26,0,0,0
,Passiflora,0,0,5,0,1,0,0,6,0,0,1,0,0,0
,Passiflora edulis,0,0,0,0,41,0,0,10,0,0,0,0,0,0
,Turnera,0,0,0,0,0,0,0,0,0,0,7,0,0,0
,Turnera subulata,0,0,0,0,6,0,0,11,0,0,0,0,0,0
,Salicaceae,0,0,0,0,0,0,1,2,0,0,0,0,0,0
,Saliceae,1,0,0,1,1,0,0,7,1,0,2,1,0,1
,Populus,7,2,5,8,12,24,17,34,11,7,2,3,0,13
,Populus euphratica,6,0,0,0,6,0,0,10,0,0,9,6,0,0
,Populus tremula x Populus alba,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,Populus trichocarpa,0,5,0,7,23,0,7,30,9,6,0,0,0,5
,Salix,0,0,0,0,0,0,0,0,0,0,17,0,0,0
,Salix suchowensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rosales,8,5,13,4,4,4,12,143,5,11,0,11,4,17
,Cannabaceae,0,0,0,0,0,0,0,1,0,0,13,0,0,0
,Cannabis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cannabis sativa,0,0,0,0,0,0,0,10,0,0,0,0,0,0
,Moraceae,0,0,0,0,0,0,0,3,1,0,0,0,0,0
,Morus,0,0,0,0,1,0,0,0,0,0,1,0,0,0
,Morus notabilis,0,0,0,5,15,0,5,33,6,0,0,0,5,0
,Rhamnaceae,0,0,0,0,0,0,0,0,0,5,5,0,0,0
,Paliureae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ziziphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ziziphus jujuba,9,18,9,22,19,15,11,45,6,0,0,0,5,0
,Rosaceae,0,2,0,4,3,1,22,656,7,18,10,6,9,11
,Amygdaloideae,2,0,7,1,3,1,2,57,5,6,28,1,1,6
,Amygdaleae,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Prunus,7,5,9,14,27,10,20,155,11,6,0,5,15,15
,Prunus avium,0,0,0,0,0,0,5,27,8,0,14,0,0,0
,Prunus dulcis,0,0,0,9,43,6,7,178,7,0,0,5,6,16
,Prunus mume,0,0,0,0,5,0,0,11,0,0,16,0,0,0
,Prunus persica,0,0,0,0,0,0,0,6,0,0,0,0,0,0
,Maleae,15,5,5,8,10,12,16,87,5,0,0,3,18,20
,Malus,0,0,0,0,4,0,0,13,0,0,16,5,0,0
,Malus domestica,0,0,0,0,16,7,8,56,0,0,3,0,0,6
,Photinia,0,0,0,0,0,0,0,0,0,0,6,0,0,0
,Photinia x fraseri,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Pyrus,0,0,0,5,11,0,0,3,0,0,0,0,0,5
,Pyrus x bretschneideri,0,0,0,5,0,0,9,36,7,0,0,0,0,0
,Rosoideae,11,2,10,4,3,5,79,2107,20,16,0,17,18,14
,Potentilleae,0,1,1,1,1,3,2,46,4,0,86,0,5,6
,Fragariinae,0,0,0,0,0,0,4,15,2,0,4,0,0,0
,Fragaria,0,0,1,0,1,0,2,59,0,0,1,0,0,0
,Fragaria vesca,0,7,18,5,21,10,54,2371,17,0,2,0,0,0
,Fragaria x ananassa,0,0,0,0,0,0,0,18,0,0,93,0,0,0
,Potentilleae incertae sedis,0,0,0,0,0,0,9,110,0,0,0,0,0,0
,Potentilla,0,0,0,0,0,0,8,190,0,0,3,0,0,0
,Potentilla anserina,0,0,0,0,0,0,0,43,0,0,5,0,0,0
,Potentilla micropetala,0,0,0,0,0,0,7,89,0,0,0,0,0,0
,Rosoideae incertae sedis,0,1,0,0,0,1,7,26,8,8,0,0,7,5
,Filipendula,0,0,0,0,0,0,0,3,0,0,4,0,1,6
,Filipendula ulmaria,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Filipendula vulgaris,0,0,0,0,0,0,0,12,0,0,0,0,6,0
,Rosa,0,0,0,0,1,0,5,67,2,0,0,0,0,0
,Rosa chinensis,0,6,0,0,19,9,41,1962,19,5,7,0,5,6
,Rosa multiflora,0,0,0,0,0,0,0,7,0,0,88,0,0,0
,Rosa rugosa,0,0,0,0,0,0,0,7,0,0,0,0,0,0
,Rubus,0,0,0,0,0,0,0,8,0,0,0,0,0,0
,Sanguisorbeae,0,0,0,0,0,0,0,4,0,0,0,0,0,0
,Sanguisorbinae,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Ulmaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ulmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,malvids,3,4,4,6,26,7,8,45,10,2,0,2,7,9
,Brassicales,6,7,7,8,12,9,2,3,8,4,21,8,10,13
,Bataceae,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Batis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Batis maritima,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brassicaceae,19,6,8,8,18,14,12,62,10,11,0,9,7,15
,Arabideae,0,0,0,0,0,0,0,0,0,0,13,0,0,0
,Arabis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arabis alpina,5,0,6,11,60,15,13,97,7,0,0,10,7,9
,Boechereae,0,0,0,0,0,0,0,0,0,0,22,0,0,0
,Boechera,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Boechera stricta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brassiceae,2,2,9,6,12,5,4,13,14,2,0,7,2,5
,Brassica,11,13,19,20,44,31,19,73,10,6,6,16,11,16
,Brassica napus,0,0,0,0,0,0,0,5,0,0,30,0,0,0
,Brassica oleracea,23,6,17,25,63,27,26,107,22,15,0,12,16,6
,Brassica rapa,8,9,16,5,50,7,22,45,15,6,26,0,0,0
,Raphanus,0,0,0,0,0,0,0,0,0,0,17,0,0,0
,Raphanus sativus,5,6,0,0,12,14,6,11,0,0,0,0,0,0
,Camelineae,14,1,11,3,7,6,13,14,8,1,0,7,6,15
,Arabidopsis,5,3,2,3,7,11,11,8,3,3,15,3,0,7
,Arabidopsis lyrata,0,5,6,0,6,10,0,0,0,0,1,0,0,0
,Arabidopsis thaliana,5,0,0,6,19,0,7,22,11,6,0,6,0,0
,Camelina,0,0,0,0,0,0,0,0,0,0,7,0,0,0
,Camelina sativa,0,0,0,6,22,14,5,17,5,5,0,0,0,0
,Capsella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Capsella rubella,0,0,0,0,0,0,0,7,0,0,0,0,0,0
,Eutremeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eutrema,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eutrema salsugineum,0,5,0,0,7,6,0,25,0,0,0,6,0,0
,Caricaceae,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Carica,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carica papaya,0,0,0,0,26,0,7,36,0,0,0,0,0,0
,Cleomaceae,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Tarenaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tarenaya hassleriana,0,0,0,13,20,0,16,24,0,0,0,5,0,5
,Geraniales,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Geraniaceae,0,0,0,0,7,0,0,9,0,0,0,0,0,0
,Geranium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Geranium maderense,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pelargonium,0,0,0,0,13,0,0,12,0,0,0,0,0,0
,Malvales,0,0,1,2,0,1,2,8,2,0,0,0,0,1
,Malvaceae,11,1,4,10,16,7,13,58,0,5,1,9,4,12
,Byttnerioideae,2,5,6,3,4,1,1,8,3,4,11,1,7,0
,Herrania,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Herrania umbratica,0,0,0,0,0,0,6,0,0,0,0,0,0,0
,Theobroma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Theobroma cacao,7,0,0,5,86,24,21,86,17,8,0,9,8,0
,Grewioideae,0,0,0,0,0,0,0,0,0,0,29,0,0,0
,Apeibeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Corchorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Corchorus olitorius,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Helicteroideae,0,0,0,0,0,0,0,0,5,0,0,0,0,0
,Durio,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Durio zibethinus,0,0,0,0,17,0,0,13,0,0,0,0,0,0
,Malvoideae,14,5,2,8,84,13,7,63,7,4,0,9,6,12
,Gossypioides,0,0,0,0,0,0,0,0,0,0,29,0,0,0
,Gossypioides kirkii,11,11,11,23,152,16,44,130,26,20,0,19,15,7
,Gossypium,19,6,13,19,148,20,31,137,32,16,49,17,17,21
,Gossypium arboreum,0,0,0,0,8,0,0,0,0,0,51,0,0,0
,Gossypium exiguum,0,0,0,0,22,0,0,0,0,0,0,0,0,0
,Gossypium hirsutum,30,20,24,15,84,37,23,64,27,14,0,13,0,10
,Gossypium raimondii,25,12,0,20,101,23,46,127,31,17,31,18,15,11
,Gossypium turneri,20,10,17,23,165,34,59,160,27,8,22,18,23,14
,Myrtales,0,0,1,2,3,4,2,20,2,0,39,0,0,0
,Lythraceae,0,0,0,0,0,0,0,0,0,0,3,0,0,0
,Lagerstroemia,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Myrtaceae,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Myrtoideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eucalypteae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eucalyptus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Eucalyptus grandis,15,12,17,19,23,20,20,35,12,7,0,5,5,7
,Onagraceae,0,0,0,0,0,0,0,0,0,0,8,0,0,0
,Ludwigioideae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ludwigia,0,0,0,0,0,0,0,6,0,0,0,0,0,0
,Sapindales,2,0,0,5,2,0,6,3,1,1,0,0,0,1
,Meliaceae,0,0,0,0,0,0,0,0,0,0,3,0,0,0
,Rutaceae,3,0,0,0,8,0,4,62,3,4,0,4,10,14
,Aurantioideae,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,Citrus,11,0,0,0,14,11,7,28,6,13,0,16,20,5
,Citrus cavaleriei,0,0,0,0,0,0,0,0,0,0,3,0,0,0
,Citrus clementina,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Citrus sinensis,8,0,0,0,0,0,0,13,13,0,0,8,0,0
,Citrus trifoliata,0,0,0,0,0,0,0,0,0,0,5,0,0,0
,rosids incertae sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vitales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vitaceae,0,0,0,0,0,1,1,0,0,0,0,1,10,0
,Viteae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vitis,0,0,0,0,0,0,0,3,0,0,0,0,26,0
,Vitis vinifera,20,11,8,15,117,31,53,170,22,13,1,13,406,29
,Santalales,0,0,0,0,0,0,0,7,0,0,45,0,0,0
,Saxifragales,0,0,0,0,6,0,0,6,0,0,0,0,0,0
,Cynomoriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cynomorium,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Cynomorium coccineum,0,0,0,0,0,0,0,5,0,0,0,0,0,0
,Liliopsida,3,6,5,13,194,33,12,65,4,11,0,22,27,32
,Alismatales,1,1,3,5,37,19,3,15,7,13,60,9,10,10
,Araceae,1,0,0,0,1,1,0,4,0,1,26,0,0,0
,Aroideae,0,0,0,0,0,0,0,0,0,0,2,0,0,0
,Lemnoideae,0,0,1,0,0,1,2,1,0,0,0,0,0,0
,Spirodela,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Spirodela polyrhiza,13,21,28,28,63,43,36,50,24,7,0,11,6,15
,Butomaceae,0,0,0,0,0,0,0,0,0,0,18,0,0,0
,Butomus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Butomus umbellatus,0,0,0,0,7,0,0,0,0,0,0,0,0,0
,Hydrocharitaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Juncaginaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Triglochin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Triglochin maritima,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Triglochin palustris,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Potamogetonaceae,0,0,0,9,27,10,0,0,0,3,0,6,10,5
,Potamogeton,0,0,0,4,56,19,0,0,0,12,17,5,15,14
,Potamogeton berchtoldii,0,0,0,0,10,0,0,0,0,6,27,0,0,0
,Potamogeton perfoliatus,0,0,0,14,141,65,0,0,0,14,8,27,49,38
